date,origin,destination,vessel_type,freight_rate,currency,unit,route_distance,bunker_price,tonnage
2022-06-29,Mozambique,Paradip,Capesize,36.8,USD,MT,6771.385562123847,431.34,106410.7
2022-06-29,Russia,Paradip,Panamax,40.82,USD,MT,3427.9366450099355,732.98,76873.69
2022-06-29,US,Paradip,Panamax,49.2,USD,MT,4996.792037648461,687.85,130569.78
2022-06-30,Mozambique,Paradip,Capesize,34.13,USD,MT,6974.886910363639,553.07,132704.33
2022-06-30,Mozambique,Paradip,Capesize,26.72,USD,MT,5366.420775872137,737.63,137095.04
2022-06-30,Russia,Paradip,Capesize,35.64,USD,MT,7445.016027182084,480.25,58447.31
2022-06-30,US,Paradip,Capesize,32.11,USD,MT,4191.480718730287,477.74,76197.33
2022-06-30,US,Paradip,Capesize,35.28,USD,MT,8971.469982665514,742.89,83167.22
2022-07-01,Indonesia,Paradip,Panamax,42.02,USD,MT,9496.194611273915,508.29,75515.63
2022-07-01,Mozambique,Paradip,Capesize,33.83,USD,MT,9417.039136213878,776.95,111730.26
2022-07-01,Russia,Paradip,Supramax,51.14,USD,MT,8010.991147703177,796.01,144133.32
2022-07-01,US,Paradip,Panamax,46.68,USD,MT,6636.293962476437,696.45,113868.13
2022-07-01,US,Paradip,Panamax,46.04,USD,MT,3601.3819593585986,640.75,76992.5
2022-07-02,Australia,Paradip,Panamax,43.66,USD,MT,7748.774339052987,728.09,84379.33
2022-07-02,Australia,Paradip,Supramax,53.0,USD,MT,9230.486500009913,792.36,63540.19
2022-07-02,Indonesia,Paradip,Supramax,58.72,USD,MT,3222.5557369243497,793.29,100514.65
2022-07-02,US,Paradip,Capesize,38.11,USD,MT,9029.576345587142,666.59,107300.96
2022-07-02,US,Paradip,Supramax,52.87,USD,MT,5195.136072059268,661.12,136528.41
2022-07-03,Indonesia,Paradip,Panamax,40.42,USD,MT,3668.32156183141,754.96,126947.86
2022-07-03,Indonesia,Paradip,Supramax,56.62,USD,MT,7155.101230940125,411.08,109469.27
2022-07-03,Mozambique,Paradip,Capesize,37.64,USD,MT,8011.66148244853,642.65,77836.11
2022-07-03,Mozambique,Paradip,Capesize,35.1,USD,MT,9781.591136269251,597.99,61177.41
2022-07-03,Russia,Paradip,Supramax,53.51,USD,MT,3578.742583166906,692.34,72018.58
2022-07-04,Australia,Paradip,Supramax,58.09,USD,MT,8344.452716302216,629.57,112610.63
2022-07-04,Indonesia,Paradip,Panamax,45.7,USD,MT,3373.426114438272,769.57,64815.31
2022-07-04,Indonesia,Paradip,Supramax,55.52,USD,MT,8365.116969737239,540.52,64135.69
2022-07-04,Mozambique,Paradip,Capesize,31.56,USD,MT,4362.829314387172,629.7,81660.49
2022-07-04,Russia,Paradip,Capesize,31.28,USD,MT,9072.438683597848,414.56,114461.65
2022-07-05,Australia,Paradip,Panamax,45.41,USD,MT,7142.781000277379,588.59,139660.07
2022-07-05,Mozambique,Paradip,Supramax,52.89,USD,MT,4210.500738480983,709.31,100286.82
2022-07-05,Russia,Paradip,Capesize,32.53,USD,MT,9984.501255922562,481.76,116042.95
2022-07-05,Russia,Paradip,Panamax,43.64,USD,MT,7132.208366667032,606.44,68923.6
2022-07-05,US,Paradip,Supramax,52.43,USD,MT,7581.999177626018,620.98,77874.95
2022-07-06,Australia,Paradip,Supramax,53.02,USD,MT,7062.493408139535,518.21,118918.8
2022-07-06,Indonesia,Paradip,Capesize,32.46,USD,MT,8137.837622405678,773.83,88184.28
2022-07-06,Mozambique,Paradip,Panamax,39.5,USD,MT,6834.178912027162,588.09,127213.26
2022-07-06,Russia,Paradip,Panamax,46.0,USD,MT,5405.308640292953,583.01,84096.59
2022-07-06,US,Paradip,Supramax,51.91,USD,MT,8177.935429226734,450.29,71967.73
2022-07-07,Australia,Paradip,Capesize,36.09,USD,MT,4908.798360736841,556.24,76504.58
2022-07-07,Australia,Paradip,Panamax,42.15,USD,MT,4530.070971157466,718.7,109422.07
2022-07-07,Indonesia,Paradip,Capesize,32.49,USD,MT,3443.516936750663,677.36,54716.01
2022-07-07,Indonesia,Paradip,Panamax,42.35,USD,MT,8286.337434083373,799.2,148729.21
2022-07-07,Russia,Paradip,Supramax,54.06,USD,MT,6054.093149350009,633.05,59278.35
2022-07-08,Indonesia,Paradip,Capesize,28.29,USD,MT,6904.971275515993,604.99,136229.74
2022-07-08,Russia,Paradip,Supramax,54.86,USD,MT,9890.484613899824,614.7,98440.55
2022-07-08,US,Paradip,Capesize,32.98,USD,MT,7270.980223910986,545.04,61523.56
2022-07-08,US,Paradip,Capesize,37.42,USD,MT,8141.540748904098,581.93,54204.17
2022-07-08,US,Paradip,Panamax,42.21,USD,MT,8132.949890825737,656.14,104657.45
2022-07-09,Australia,Paradip,Capesize,35.21,USD,MT,3921.5013623979753,688.22,57406.6
2022-07-09,Australia,Paradip,Panamax,44.5,USD,MT,3487.974023868355,540.24,70281.98
2022-07-09,Russia,Paradip,Panamax,39.5,USD,MT,7523.707458291043,411.76,89642.67
2022-07-09,Russia,Paradip,Supramax,49.1,USD,MT,4859.811442501149,430.52,116308.24
2022-07-09,US,Paradip,Supramax,54.33,USD,MT,9367.805709602224,552.1,121686.78
2022-07-10,Australia,Paradip,Panamax,39.76,USD,MT,4687.070194927826,449.35,50793.64
2022-07-10,Australia,Paradip,Panamax,40.45,USD,MT,7510.300526250101,508.34,141826.84
2022-07-10,Australia,Paradip,Panamax,40.56,USD,MT,6864.083450720878,438.93,97116.15
2022-07-10,Indonesia,Paradip,Panamax,42.49,USD,MT,3218.4627906694764,475.04,68849.88
2022-07-10,US,Paradip,Supramax,49.37,USD,MT,5685.015275017364,522.63,142263.84
2022-07-11,Australia,Paradip,Supramax,54.96,USD,MT,9085.41602735667,532.55,145646.46
2022-07-11,Indonesia,Paradip,Panamax,43.29,USD,MT,9719.721152889262,582.27,85458.06
2022-07-11,Mozambique,Paradip,Panamax,46.94,USD,MT,4899.635209675016,789.45,134222.24
2022-07-11,Mozambique,Paradip,Panamax,42.97,USD,MT,8889.1551807443,453.78,93141.94
2022-07-11,US,Paradip,Supramax,54.04,USD,MT,8732.608653457966,556.74,139130.94
2022-07-12,Mozambique,Paradip,Supramax,50.88,USD,MT,6382.648277349299,726.09,71774.48
2022-07-12,US,Paradip,Capesize,34.24,USD,MT,3782.108773503879,781.06,133851.9
2022-07-12,US,Paradip,Panamax,44.94,USD,MT,5919.335696568309,723.58,111536.94
2022-07-12,US,Paradip,Panamax,41.68,USD,MT,8177.766055604432,680.11,133234.37
2022-07-12,US,Paradip,Supramax,48.58,USD,MT,4525.281138314569,677.06,109281.19
2022-07-13,Australia,Paradip,Supramax,50.95,USD,MT,5193.013229804048,555.87,79567.33
2022-07-13,Mozambique,Paradip,Panamax,44.85,USD,MT,8476.744032762741,616.66,122013.77
2022-07-13,Mozambique,Paradip,Panamax,41.85,USD,MT,8212.917219021223,428.52,74223.64
2022-07-13,US,Paradip,Panamax,42.85,USD,MT,8704.983646782772,699.64,85799.82
2022-07-13,US,Paradip,Panamax,45.88,USD,MT,8625.105854572977,402.44,66397.02
2022-07-14,Australia,Paradip,Panamax,39.98,USD,MT,9968.42964452663,764.95,98237.95
2022-07-14,Indonesia,Paradip,Supramax,51.84,USD,MT,3914.9613267899663,407.4,81343.26
2022-07-14,Mozambique,Paradip,Capesize,38.14,USD,MT,5348.92320005786,599.09,140902.34
2022-07-14,Russia,Paradip,Supramax,53.49,USD,MT,4152.592573977257,500.2,115460.58
2022-07-14,Russia,Paradip,Supramax,53.09,USD,MT,5289.5332194936345,405.06,124551.31
2022-07-15,Indonesia,Paradip,Capesize,33.36,USD,MT,4002.883306513987,540.54,114137.84
2022-07-15,Mozambique,Paradip,Capesize,30.42,USD,MT,9994.693591978576,430.42,91117.15
2022-07-15,Mozambique,Paradip,Capesize,36.51,USD,MT,7363.905093199361,775.69,98267.46
2022-07-15,Mozambique,Paradip,Capesize,31.75,USD,MT,4087.497492589582,493.97,141993.76
2022-07-15,US,Paradip,Capesize,33.52,USD,MT,6204.023536246068,662.57,132103.63
2022-07-16,Australia,Paradip,Panamax,40.71,USD,MT,3940.925828513184,586.12,135161.48
2022-07-16,Australia,Paradip,Panamax,48.14,USD,MT,4297.73378278963,507.08,118713.01
2022-07-16,Russia,Paradip,Capesize,33.84,USD,MT,9413.316451600756,517.86,110048.13
2022-07-16,US,Paradip,Panamax,41.55,USD,MT,8657.846655191948,495.98,109457.75
2022-07-16,US,Paradip,Supramax,54.67,USD,MT,7152.533629395448,700.62,57072.85
2022-07-17,Australia,Paradip,Capesize,33.88,USD,MT,3581.9521661054946,543.45,108782.22
2022-07-17,Indonesia,Paradip,Panamax,45.86,USD,MT,3114.7042264801757,418.24,139508.26
2022-07-17,Mozambique,Paradip,Supramax,51.31,USD,MT,9341.629915130989,666.71,84658.63
2022-07-17,Russia,Paradip,Capesize,33.5,USD,MT,9462.6657931068,436.69,85149.5
2022-07-17,US,Paradip,Capesize,31.74,USD,MT,6711.810001223874,787.82,116843.91
2022-07-18,Australia,Paradip,Supramax,53.26,USD,MT,8660.547282058744,500.98,142338.76
2022-07-18,Mozambique,Paradip,Supramax,51.32,USD,MT,5595.091136932679,633.16,110016.72
2022-07-18,Russia,Paradip,Capesize,33.43,USD,MT,8530.856363233132,414.45,53809.9
2022-07-18,Russia,Paradip,Capesize,29.06,USD,MT,6618.24043216268,587.59,122143.72
2022-07-18,US,Paradip,Panamax,44.15,USD,MT,4309.350149525286,478.32,131044.42
2022-07-19,Australia,Paradip,Capesize,28.76,USD,MT,5978.745234049082,563.58,142974.03
2022-07-19,Mozambique,Paradip,Capesize,32.49,USD,MT,5632.836863161016,769.02,139383.2
2022-07-19,Mozambique,Paradip,Capesize,32.82,USD,MT,8149.264362086475,504.06,54197.19
2022-07-19,Mozambique,Paradip,Supramax,51.76,USD,MT,5960.812762553302,642.12,86658.74
2022-07-19,US,Paradip,Supramax,45.49,USD,MT,8378.582195979605,578.98,52654.97
2022-07-20,Australia,Paradip,Capesize,29.65,USD,MT,8501.187714841573,657.83,98702.4
2022-07-20,Indonesia,Paradip,Supramax,52.95,USD,MT,6958.178637416902,776.64,54439.93
2022-07-20,Mozambique,Paradip,Capesize,30.49,USD,MT,4341.424988602155,451.99,141913.43
2022-07-20,Mozambique,Paradip,Capesize,38.06,USD,MT,8616.942807313315,637.38,133434.28
2022-07-20,Mozambique,Paradip,Panamax,45.23,USD,MT,3695.696568165118,432.16,70602.48
2022-07-21,Australia,Paradip,Capesize,29.98,USD,MT,6744.06670174122,624.94,116462.57
2022-07-21,Australia,Paradip,Supramax,47.28,USD,MT,4194.42308476676,480.47,119860.48
2022-07-21,Australia,Paradip,Supramax,57.42,USD,MT,4817.484047959855,451.24,81729.77
2022-07-21,Australia,Paradip,Supramax,52.09,USD,MT,9510.717254034564,528.44,56424.27
2022-07-21,Indonesia,Paradip,Panamax,47.41,USD,MT,5429.833202275698,657.78,105750.37
2022-07-22,Australia,Paradip,Panamax,37.98,USD,MT,9541.933448736088,459.8,139321.06
2022-07-22,Mozambique,Paradip,Capesize,32.7,USD,MT,5121.540771166296,753.48,72015.62
2022-07-22,US,Paradip,Panamax,40.15,USD,MT,6976.12072060462,582.89,138209.23
2022-07-22,US,Paradip,Supramax,47.76,USD,MT,3111.0281941443977,504.18,70593.6
2022-07-22,US,Paradip,Supramax,53.99,USD,MT,6072.497672494162,435.31,100130.65
2022-07-23,Indonesia,Paradip,Panamax,42.07,USD,MT,6391.327931189765,729.0,57208.96
2022-07-23,Indonesia,Paradip,Panamax,47.67,USD,MT,9864.721327625548,456.71,100489.48
2022-07-23,Mozambique,Paradip,Supramax,50.19,USD,MT,9837.23492356564,760.05,77369.03
2022-07-23,US,Paradip,Capesize,34.03,USD,MT,6244.948419223423,562.38,83614.7
2022-07-23,US,Paradip,Panamax,40.15,USD,MT,8722.4975632012,728.8,146802.11
2022-07-24,Indonesia,Paradip,Panamax,34.04,USD,MT,7211.566824419798,525.79,112672.63
2022-07-24,Mozambique,Paradip,Capesize,32.48,USD,MT,8671.362841310602,582.18,62900.58
2022-07-24,Mozambique,Paradip,Panamax,44.12,USD,MT,7342.294030419755,559.82,66254.29
2022-07-24,Mozambique,Paradip,Panamax,39.87,USD,MT,6479.95863272472,612.77,61026.69
2022-07-24,Mozambique,Paradip,Supramax,51.41,USD,MT,7016.487024101618,577.28,61080.38
2022-07-25,Australia,Paradip,Capesize,32.53,USD,MT,6686.928685863393,543.68,114093.23
2022-07-25,Australia,Paradip,Supramax,49.4,USD,MT,4599.279129158446,459.03,50199.36
2022-07-25,US,Paradip,Panamax,44.88,USD,MT,6043.235405943974,436.68,135565.08
2022-07-25,US,Paradip,Panamax,39.96,USD,MT,3123.82124027858,767.32,100203.39
2022-07-25,US,Paradip,Supramax,51.09,USD,MT,4680.885575531444,742.46,102810.78
2022-07-26,Australia,Paradip,Capesize,23.93,USD,MT,9848.868258682392,703.5,146707.8
2022-07-26,Australia,Paradip,Supramax,47.03,USD,MT,9907.21539694952,556.62,111312.52
2022-07-26,Indonesia,Paradip,Panamax,41.68,USD,MT,4769.699271374866,616.69,149622.62
2022-07-26,Russia,Paradip,Supramax,50.05,USD,MT,9028.592682131191,664.76,95030.17
2022-07-26,US,Paradip,Supramax,50.15,USD,MT,6013.580215930083,552.99,108247.43
2022-07-27,Australia,Paradip,Panamax,43.02,USD,MT,7482.263141195255,458.71,105511.46
2022-07-27,Indonesia,Paradip,Capesize,33.0,USD,MT,8060.479495334563,569.8,59225.87
2022-07-27,Mozambique,Paradip,Supramax,49.72,USD,MT,9695.132172109094,787.87,122468.1
2022-07-27,US,Paradip,Capesize,35.2,USD,MT,5120.148624978308,743.7,133333.81
2022-07-27,US,Paradip,Supramax,52.86,USD,MT,6601.184461116365,587.68,105222.64
2022-07-28,Australia,Paradip,Supramax,48.75,USD,MT,5331.548320763992,693.69,118652.42
2022-07-28,Mozambique,Paradip,Capesize,34.07,USD,MT,4714.756058580128,766.0,113529.33
2022-07-28,Mozambique,Paradip,Panamax,41.05,USD,MT,3830.0511938342943,579.29,140914.65
2022-07-28,Mozambique,Paradip,Supramax,52.84,USD,MT,6331.450815824609,516.24,59675.73
2022-07-28,US,Paradip,Supramax,49.34,USD,MT,8465.091153840789,600.85,56731.01
2022-07-29,Australia,Paradip,Capesize,29.27,USD,MT,8146.074527528827,484.8,82459.12
2022-07-29,Indonesia,Paradip,Capesize,29.28,USD,MT,3647.291013499158,481.39,126559.43
2022-07-29,Mozambique,Paradip,Panamax,46.43,USD,MT,3979.1046137929866,531.37,83217.85
2022-07-29,Mozambique,Paradip,Supramax,48.53,USD,MT,8067.912704141576,460.61,73411.02
2022-07-29,US,Paradip,Supramax,51.28,USD,MT,8920.487790820236,724.07,142930.47
2022-07-30,Australia,Paradip,Capesize,30.35,USD,MT,9809.464350651626,696.16,62257.55
2022-07-30,Indonesia,Paradip,Supramax,50.48,USD,MT,7545.812525783906,730.95,129415.27
2022-07-30,Mozambique,Paradip,Capesize,29.67,USD,MT,5537.916774433634,746.77,78547.25
2022-07-30,Mozambique,Paradip,Panamax,41.88,USD,MT,8169.012998491595,685.51,105533.53
2022-07-30,Russia,Paradip,Panamax,41.69,USD,MT,7186.756944715913,748.66,122667.61
2022-07-31,Australia,Paradip,Supramax,47.9,USD,MT,3967.24437685037,704.09,142597.57
2022-07-31,Mozambique,Paradip,Capesize,28.03,USD,MT,6324.1675303363145,457.43,54654.33
2022-07-31,Russia,Paradip,Supramax,47.38,USD,MT,8536.853088341493,450.57,123432.46
2022-07-31,Russia,Paradip,Supramax,45.76,USD,MT,5258.419182627998,402.32,82562.98
2022-07-31,Russia,Paradip,Supramax,50.53,USD,MT,7599.716614208365,504.04,53682.54
2022-08-01,Indonesia,Paradip,Panamax,36.04,USD,MT,8227.74811835522,511.88,58859.76
2022-08-01,Mozambique,Paradip,Panamax,37.6,USD,MT,4711.401937303125,588.26,65335.41
2022-08-01,Russia,Paradip,Capesize,30.02,USD,MT,7037.818123789167,763.1,110721.47
2022-08-01,Russia,Paradip,Panamax,35.6,USD,MT,9323.786196629106,758.55,58279.1
2022-08-01,US,Paradip,Supramax,55.92,USD,MT,8695.460854597244,494.47,138308.15
2022-08-02,Australia,Paradip,Supramax,49.12,USD,MT,5916.287370224979,508.06,133829.45
2022-08-02,Indonesia,Paradip,Capesize,30.6,USD,MT,3350.0208982977056,669.77,76930.98
2022-08-02,Indonesia,Paradip,Capesize,23.77,USD,MT,3706.054985759106,662.36,122045.67
2022-08-02,Indonesia,Paradip,Panamax,42.01,USD,MT,9305.301806315394,616.63,147498.46
2022-08-02,Mozambique,Paradip,Capesize,30.06,USD,MT,9626.80263007632,673.69,90401.02
2022-08-03,Australia,Paradip,Capesize,33.85,USD,MT,9991.133982986286,404.03,91453.86
2022-08-03,Australia,Paradip,Panamax,43.75,USD,MT,9047.75638803058,421.7,129710.26
2022-08-03,Mozambique,Paradip,Supramax,50.34,USD,MT,9647.121276434962,741.85,89514.05
2022-08-03,Russia,Paradip,Supramax,47.68,USD,MT,7562.332060358595,781.78,116983.65
2022-08-03,US,Paradip,Capesize,33.51,USD,MT,3973.751091088344,583.68,54167.98
2022-08-04,Indonesia,Paradip,Capesize,26.89,USD,MT,8785.929239819572,785.88,91734.36
2022-08-04,Mozambique,Paradip,Capesize,28.04,USD,MT,8161.785969317246,480.26,65941.85
2022-08-04,Russia,Paradip,Capesize,30.25,USD,MT,8951.150094815177,520.94,50469.63
2022-08-04,Russia,Paradip,Supramax,45.72,USD,MT,3232.1427070196487,531.93,68564.61
2022-08-04,US,Paradip,Capesize,29.6,USD,MT,7399.414237600979,554.8,73868.38
2022-08-05,Australia,Paradip,Capesize,26.56,USD,MT,6152.300663883839,745.79,97532.83
2022-08-05,Australia,Paradip,Panamax,38.44,USD,MT,6200.181710477136,743.64,87446.3
2022-08-05,Australia,Paradip,Supramax,51.76,USD,MT,8053.000957103697,520.17,68096.62
2022-08-05,Mozambique,Paradip,Panamax,41.35,USD,MT,6232.360136647712,548.28,139389.25
2022-08-05,Russia,Paradip,Capesize,27.94,USD,MT,5166.324554607225,577.71,124940.58
2022-08-06,Australia,Paradip,Supramax,48.45,USD,MT,4145.953833031239,477.14,124396.96
2022-08-06,Indonesia,Paradip,Capesize,24.86,USD,MT,5884.503853581313,524.23,90575.19
2022-08-06,Indonesia,Paradip,Panamax,32.74,USD,MT,4677.78131370763,463.58,65241.76
2022-08-06,Mozambique,Paradip,Capesize,34.16,USD,MT,7885.238222912019,746.69,82639.18
2022-08-06,Russia,Paradip,Supramax,45.76,USD,MT,6090.526403285026,463.15,50208.8
2022-08-07,Australia,Paradip,Capesize,35.23,USD,MT,9780.263217348802,504.88,105161.65
2022-08-07,Australia,Paradip,Supramax,46.53,USD,MT,5742.134158919394,617.93,69521.49
2022-08-07,Mozambique,Paradip,Capesize,35.37,USD,MT,9796.53268874493,760.8,109964.69
2022-08-07,Russia,Paradip,Panamax,39.39,USD,MT,9281.77985264386,556.31,117417.26
2022-08-07,Russia,Paradip,Supramax,50.99,USD,MT,7677.901591212629,533.66,87130.3
2022-08-08,Australia,Paradip,Supramax,51.98,USD,MT,7033.667170506734,480.79,107961.22
2022-08-08,Indonesia,Paradip,Capesize,28.35,USD,MT,3697.3128410826544,615.72,123672.31
2022-08-08,Russia,Paradip,Capesize,29.57,USD,MT,9295.791209743586,634.36,56351.76
2022-08-08,Russia,Paradip,Supramax,47.73,USD,MT,8657.68105407438,773.02,100011.81
2022-08-08,US,Paradip,Capesize,28.77,USD,MT,9212.889246265851,557.3,88842.55
2022-08-09,Australia,Paradip,Capesize,28.87,USD,MT,3619.356911177511,799.88,104985.39
2022-08-09,Australia,Paradip,Supramax,51.88,USD,MT,4813.484625007412,571.32,71075.15
2022-08-09,Mozambique,Paradip,Capesize,28.21,USD,MT,4222.935167646727,451.08,51758.96
2022-08-09,Russia,Paradip,Supramax,50.3,USD,MT,9395.777960141975,600.25,61682.92
2022-08-09,US,Paradip,Panamax,40.58,USD,MT,7212.706825164113,556.42,108408.43
2022-08-10,Indonesia,Paradip,Capesize,22.65,USD,MT,5665.063541148517,699.4,69466.51
2022-08-10,Mozambique,Paradip,Supramax,48.33,USD,MT,9019.974874807303,754.22,144954.37
2022-08-10,Russia,Paradip,Capesize,29.4,USD,MT,5607.42821125443,756.69,127365.76
2022-08-10,Russia,Paradip,Capesize,28.22,USD,MT,5855.589603969292,682.29,57808.25
2022-08-10,US,Paradip,Capesize,26.34,USD,MT,7595.536283255417,750.75,67852.96
2022-08-11,Australia,Paradip,Capesize,22.81,USD,MT,6583.551594209458,678.29,145773.98
2022-08-11,Australia,Paradip,Panamax,43.94,USD,MT,6717.502409534212,430.9,122481.7
2022-08-11,Russia,Paradip,Supramax,48.15,USD,MT,5754.267847654442,476.51,104455.42
2022-08-11,US,Paradip,Panamax,40.35,USD,MT,9588.519232822488,444.28,71908.75
2022-08-11,US,Paradip,Supramax,52.11,USD,MT,9927.37328526722,713.69,63425.9
2022-08-12,Australia,Paradip,Panamax,35.12,USD,MT,8319.075332710065,434.73,138153.81
2022-08-12,Indonesia,Paradip,Panamax,38.62,USD,MT,3795.6359020812624,728.4,94297.54
2022-08-12,Indonesia,Paradip,Supramax,48.48,USD,MT,9615.702180418832,482.18,79247.03
2022-08-12,Russia,Paradip,Panamax,36.98,USD,MT,7877.322429516553,631.16,84844.03
2022-08-12,US,Paradip,Capesize,25.84,USD,MT,4486.268813704258,565.43,143703.38
2022-08-13,Mozambique,Paradip,Supramax,49.49,USD,MT,5936.143408770309,413.24,138271.49
2022-08-13,US,Paradip,Capesize,25.69,USD,MT,8118.4354982576015,657.81,92065.73
2022-08-13,US,Paradip,Capesize,25.21,USD,MT,4968.799784780017,524.4,115034.03
2022-08-13,US,Paradip,Panamax,40.92,USD,MT,4291.5583318927165,781.75,50112.79
2022-08-13,US,Paradip,Supramax,50.26,USD,MT,6920.658428073959,537.06,104478.13
2022-08-14,Indonesia,Paradip,Supramax,46.76,USD,MT,4381.755529927128,734.19,73412.83
2022-08-14,Russia,Paradip,Capesize,30.09,USD,MT,4774.831278764476,453.29,116834.9
2022-08-14,Russia,Paradip,Capesize,26.85,USD,MT,5326.7085423124245,574.18,99410.67
2022-08-14,Russia,Paradip,Supramax,46.92,USD,MT,6152.397810101204,427.99,145742.88
2022-08-14,US,Paradip,Panamax,34.24,USD,MT,7813.366677450669,790.3,87335.02
2022-08-15,Indonesia,Paradip,Capesize,27.46,USD,MT,4356.775996207415,629.78,142509.65
2022-08-15,Indonesia,Paradip,Capesize,24.96,USD,MT,6233.979686297398,444.24,138352.96
2022-08-15,Indonesia,Paradip,Supramax,49.59,USD,MT,6671.157804631946,568.1,149273.83
2022-08-15,Indonesia,Paradip,Supramax,43.61,USD,MT,3855.057935845708,797.76,97998.35
2022-08-15,US,Paradip,Supramax,52.44,USD,MT,7232.223358441717,546.81,138256.49
2022-08-16,Australia,Paradip,Panamax,38.19,USD,MT,9718.61059261506,426.5,121514.7
2022-08-16,Indonesia,Paradip,Capesize,30.41,USD,MT,3003.4641971086844,579.01,74093.73
2022-08-16,Russia,Paradip,Capesize,31.25,USD,MT,5500.251758386086,524.24,72232.13
2022-08-16,Russia,Paradip,Capesize,28.14,USD,MT,9785.580910640443,466.07,140095.64
2022-08-16,US,Paradip,Capesize,30.28,USD,MT,5759.696514112571,795.7,79735.59
2022-08-17,Australia,Paradip,Panamax,39.85,USD,MT,3459.8611239706074,505.34,100884.54
2022-08-17,Australia,Paradip,Supramax,51.8,USD,MT,7120.824137495652,414.99,116174.57
2022-08-17,Australia,Paradip,Supramax,49.24,USD,MT,7915.68605092186,531.6,90189.29
2022-08-17,Mozambique,Paradip,Panamax,38.49,USD,MT,3183.76731268945,656.22,88500.27
2022-08-17,US,Paradip,Panamax,40.02,USD,MT,6187.745648514572,648.88,106360.68
2022-08-18,Russia,Paradip,Panamax,35.53,USD,MT,6014.879231857904,757.58,55457.62
2022-08-18,Russia,Paradip,Panamax,42.75,USD,MT,5197.690450240891,498.11,141929.86
2022-08-18,Russia,Paradip,Supramax,44.81,USD,MT,6507.648001163714,555.53,78204.62
2022-08-18,US,Paradip,Capesize,29.96,USD,MT,3008.0567911696858,494.7,105208.79
2022-08-18,US,Paradip,Supramax,51.64,USD,MT,3402.749729939082,553.41,60769.59
2022-08-19,Indonesia,Paradip,Supramax,46.76,USD,MT,8098.959779372147,526.89,112509.73
2022-08-19,Mozambique,Paradip,Capesize,24.41,USD,MT,6434.988090807235,540.65,98808.19
2022-08-19,Mozambique,Paradip,Panamax,37.38,USD,MT,5801.449960672498,712.94,120353.29
2022-08-19,Russia,Paradip,Supramax,49.78,USD,MT,9044.348525401598,750.8,80084.0
2022-08-19,US,Paradip,Capesize,25.29,USD,MT,9404.984220767758,451.2,116075.62
2022-08-20,Australia,Paradip,Supramax,50.13,USD,MT,9984.60112531176,643.56,53394.53
2022-08-20,Indonesia,Paradip,Capesize,28.52,USD,MT,8834.415072903921,745.27,68621.17
2022-08-20,Indonesia,Paradip,Capesize,32.31,USD,MT,7757.534925996712,506.64,67991.0
2022-08-20,Indonesia,Paradip,Panamax,38.52,USD,MT,9433.37850851856,501.17,93553.32
2022-08-20,US,Paradip,Supramax,47.24,USD,MT,6825.8223614497565,773.49,128581.17
2022-08-21,Australia,Paradip,Panamax,37.22,USD,MT,6231.602850135807,510.1,66970.28
2022-08-21,Indonesia,Paradip,Supramax,46.93,USD,MT,6055.145651397695,445.91,59215.71
2022-08-21,Russia,Paradip,Panamax,37.43,USD,MT,5841.945807201995,468.69,118092.17
2022-08-21,US,Paradip,Capesize,27.69,USD,MT,8422.01432648101,499.22,132993.41
2022-08-21,US,Paradip,Panamax,38.93,USD,MT,8206.114192872436,750.01,77959.16
2022-08-22,Australia,Paradip,Capesize,33.0,USD,MT,3906.791348625309,728.95,132262.01
2022-08-22,Australia,Paradip,Supramax,55.15,USD,MT,9051.105167113954,577.93,82726.15
2022-08-22,Indonesia,Paradip,Supramax,48.3,USD,MT,8781.265604811353,797.87,59623.59
2022-08-22,Mozambique,Paradip,Capesize,20.79,USD,MT,4469.819269222006,731.38,135560.28
2022-08-22,Mozambique,Paradip,Panamax,38.99,USD,MT,6810.127045984051,539.93,94749.75
2022-08-23,Australia,Paradip,Capesize,25.31,USD,MT,6683.887307092055,525.77,138140.56
2022-08-23,Australia,Paradip,Supramax,46.53,USD,MT,5958.117049745921,579.05,147973.14
2022-08-23,Indonesia,Paradip,Panamax,36.4,USD,MT,3396.1177529330075,424.26,67016.04
2022-08-23,Russia,Paradip,Capesize,28.33,USD,MT,7809.735379875202,779.69,147918.47
2022-08-23,Russia,Paradip,Panamax,38.13,USD,MT,4417.093560410664,778.21,94551.65
2022-08-24,Indonesia,Paradip,Panamax,40.74,USD,MT,8274.57584677081,517.35,82514.77
2022-08-24,Indonesia,Paradip,Panamax,36.64,USD,MT,7373.885105959668,646.35,105741.91
2022-08-24,Mozambique,Paradip,Capesize,25.62,USD,MT,9229.697110773282,572.42,91080.04
2022-08-24,Russia,Paradip,Supramax,46.75,USD,MT,5731.610182267778,659.38,131946.32
2022-08-24,US,Paradip,Panamax,31.15,USD,MT,3446.558085490913,472.08,91387.61
2022-08-25,Indonesia,Paradip,Panamax,34.18,USD,MT,6494.727634648081,617.41,60143.05
2022-08-25,Russia,Paradip,Capesize,27.5,USD,MT,8069.747152539448,748.48,124045.21
2022-08-25,Russia,Paradip,Capesize,26.42,USD,MT,4814.228145800664,591.81,111979.25
2022-08-25,US,Paradip,Panamax,32.93,USD,MT,7944.622156688998,730.24,120278.88
2022-08-25,US,Paradip,Supramax,47.16,USD,MT,7327.091853538968,670.73,51451.15
