date,origin,destination,vessel_type,freight_rate,currency,unit,route_distance,bunker_price,tonnage,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,return_1d,return_7d,return_14d,rate_change_pct,realized_volatility,ewma_volatility
2022-09-26,Mozambique,Paradip,Supramax,45.4,USD,MT,9318.949123252143,551.19,93861.14,45.92,44.67,44.77,48.53,60.71,35.03857142857142,12.608348330334547,34.61642857142857,11.379976076183144,34.27966666666667,10.049583104523034,-0.011324041811846763,0.014071923162832123,-0.0644961879249949,-0.011324041811846763,0.12859315493934464,0.130708914042354
2022-09-26,Russia,Paradip,Panamax,37.67,USD,MT,3356.6579431555524,588.82,96105.54,35.66,35.98,35.57,35.53,51.61,33.471428571428575,11.56615814718597,35.24857142857143,11.156592985000506,34.269,10.047885812963193,0.05636567582725749,0.05903851560303641,0.06023079088094563,0.05636567582725749,0.12806589841213908,0.1266877712429903
2022-09-26,Russia,Paradip,Panamax,32.54,USD,MT,7048.19217616409,633.85,60113.42,37.67,35.18,37.75,42.75,53.0,35.39,10.872736546058785,34.515,10.580684687747464,33.983666666666664,9.815362864454972,-0.1361826387045395,-0.13801324503311263,-0.23883040935672517,-0.1361826387045395,0.12783029090435388,0.12389851701509763
2022-09-27,Indonesia,Paradip,Panamax,39.16,USD,MT,5113.617451408749,792.97,132113.73,37.85,34.78,38.91,37.74,45.86,37.917142857142856,8.550749897495914,34.705714285714286,10.617591871175517,34.470000000000006,9.62531683311948,0.03461030383091135,0.006425083526085951,0.037625861155272666,0.03461030383091135,0.12875209459033535,0.12581638148751947
2022-09-27,Indonesia,Paradip,Panamax,35.53,USD,MT,9493.912415749714,739.5,78979.92,39.16,33.17,32.73,34.68,47.41,37.88428571428572,8.544586701810946,33.99785714285714,9.891820380473726,34.95466666666667,9.477162289286465,-0.09269662921348298,0.08554842652001238,0.024509803921568762,-0.09269662921348298,0.12852222284066425,0.12204133068419072
2022-09-27,Russia,Paradip,Supramax,45.21,USD,MT,7678.169445293266,526.1,74067.53,45.85,48.92,47.52,44.81,54.86,37.63857142857143,8.23889844694363,35.714999999999996,9.698036081916253,34.852333333333334,9.336700178858013,-0.013958560523446017,-0.04861111111111116,0.00892657888864079,-0.013958560523446017,0.12891538655586907,0.11917128737075523
2022-09-27,US,Paradip,Panamax,41.01,USD,MT,9168.97898983665,607.89,54172.49,33.24,31.82,38.28,32.93,41.68,39.33571428571429,4.855755544172769,36.38857142857143,9.11769020779225,34.409666666666666,9.075605226643964,0.23375451263537883,0.07131661442006254,0.24536896447008805,0.23375451263537883,0.13100161443028852,0.11938348463708096
2022-09-27,US,Paradip,Panamax,37.59,USD,MT,7301.425859076797,582.71,73045.51,41.01,38.15,32.28,36.94,42.85,38.63428571428572,4.030644518944563,36.83642857142858,9.18423114083851,34.224000000000004,8.872749680710816,-0.08339429407461585,0.16449814126394058,0.01759610178668125,-0.08339429407461585,0.13759767186294308,0.1308149047631532
2022-09-28,Australia,Paradip,Supramax,43.48,USD,MT,3637.3953783336046,499.34,131276.72,47.24,44.41,48.16,46.53,57.42,40.28857142857144,4.891010217979893,36.88,9.235570866533667,34.63933333333333,9.18577796278635,-0.07959356477561397,-0.09717607973421927,-0.06554910810229964,-0.07959356477561397,0.1363521858106555,0.12655203449016808
2022-09-28,Indonesia,Paradip,Panamax,37.0,USD,MT,4765.616839728006,688.27,52148.94,35.53,37.85,34.97,36.7,42.07,39.98285714285714,5.142385031240519,37.68642857142857,8.511500461721578,34.717999999999996,9.182865753580307,0.041373487193920644,0.058049756934515306,0.008174386920980936,0.041373487193920644,0.13731515903611205,0.12471093333824182
2022-09-28,Mozambique,Paradip,Supramax,43.1,USD,MT,6525.6636719187445,486.25,131746.65,45.4,46.63,50.24,50.34,59.55,41.06142857142857,5.405520106247915,39.489285714285714,7.063517825130148,35.352333333333334,9.243395287273167,-0.0506607929515418,-0.14211783439490444,-0.14382201032975772,-0.0506607929515418,0.13626788440517296,0.12063775489974933
2022-09-28,Mozambique,Paradip,Supramax,44.62,USD,MT,7720.904220439244,403.79,86617.64,43.1,45.92,47.17,48.33,57.28,41.62428571428571,5.379599914315017,39.75428571428572,7.1287982742649,35.963,9.125249226639129,0.035266821345707466,-0.054059783760865066,-0.07676391475274158,0.035266821345707466,0.13321304531936398,0.11726783378642056
2022-09-28,US,Paradip,Supramax,45.26,USD,MT,9639.77784427335,606.13,133975.18,45.95,46.58,41.68,52.44,54.33,41.638571428571424,5.392808262156541,39.638571428571424,7.004234825768111,36.22299999999999,9.2991735450357,-0.01501632208922754,0.08589251439539347,-0.1369183829138062,-0.01501632208922754,0.13176700450021817,0.12141099781638684
2022-09-29,Australia,Paradip,Panamax,33.9,USD,MT,9317.843998096696,464.31,73883.04,36.6,33.55,35.39,38.19,43.66,42.11857142857143,4.613976696124928,40.72714285714285,4.77419252708896,36.59766666666667,9.070015657262706,-0.07377049180327877,-0.04210228878214195,-0.11233307148468186,-0.07377049180327877,0.1052964398982027,0.11836900975112624
2022-09-29,Australia,Paradip,Supramax,43.52,USD,MT,4777.393377467866,424.94,70540.92,43.48,47.57,43.72,45.89,52.09,42.471428571428575,4.609513454337372,40.55285714285714,4.611816642848072,37.108333333333334,9.009648499911423,0.0009199632014720294,-0.0045745654162853144,-0.051645238614077105,0.0009199632014720294,0.10537825505588946,0.11657072728961808
2022-09-29,Mozambique,Paradip,Supramax,49.29,USD,MT,8038.385112084517,562.97,107778.32,44.62,45.4,44.12,49.49,52.28,42.097142857142856,4.250140053715102,41.19285714285714,4.500959604643805,37.410999999999994,9.10713337312374,0.104661586732407,0.11718041704442439,-0.004041220448575578,0.104661586732407,0.10458967604204895,0.11304356995473482
2022-09-29,Mozambique,Paradip,Supramax,46.11,USD,MT,5580.373031320257,708.91,61145.17,49.29,43.1,44.67,47.23,59.28,44.06285714285714,3.871772696004625,42.02285714285714,4.858544303312571,38.20933333333333,9.062118932138995,-0.06451612903225801,0.03223640026863661,-0.02371374126614434,-0.06451612903225801,0.10640418600423177,0.11215480834249347
2022-09-29,US,Paradip,Supramax,43.43,USD,MT,6278.328163022512,696.76,111091.0,45.26,39.39,40.97,51.64,49.37,44.042857142857144,3.864068297730634,42.55214285714285,4.771834316827362,38.82433333333333,8.886173562040906,-0.040433053468846625,0.060043934586282655,-0.15898528272656853,-0.040433053468846625,0.10512525943466491,0.10867296390069564
2022-09-30,Mozambique,Paradip,Panamax,34.0,USD,MT,6405.351111723599,691.12,59139.67,29.67,35.54,34.21,46.43,47.36,42.12428571428571,6.702111252291934,41.87428571428571,5.844295988773483,38.215333333333334,8.865933147430944,0.14593865857768784,-0.0061385559777843435,-0.2677148395433987,0.14593865857768784,0.1080461452078703,0.11204958599840714
2022-09-30,Mozambique,Paradip,Supramax,43.0,USD,MT,5221.892637853134,472.06,112676.06,46.11,44.62,46.63,44.04,53.35,42.14714285714285,6.717588144281652,41.892857142857146,5.858297768742297,38.57966666666667,8.960966497801158,-0.06744740837128604,-0.07784687969118598,-0.02361489554950047,-0.06744740837128604,0.10845105829296145,0.10954553606988669
2022-09-30,Russia,Paradip,Panamax,33.29,USD,MT,4921.545358711861,413.31,50246.96,32.54,35.66,35.7,37.43,53.67,41.567142857142855,7.415384265803539,41.84285714285714,5.940244010231997,38.02866666666667,8.800452861910845,0.023048555623847555,-0.06750700280112054,-0.11060646540208385,0.023048555623847555,0.11065222929071525,0.11092833849949472
2022-09-30,Russia,Paradip,Supramax,45.54,USD,MT,5027.418311495699,772.95,132662.0,45.21,49.07,44.91,49.78,49.1,41.81428571428571,7.517882807331118,42.142857142857146,6.00069538094906,38.80866666666667,8.338249106432457,0.007299270072992581,0.014028056112224574,-0.0851747689835276,0.007299270072992581,0.10601454966084907,0.10729051762620793
2022-09-30,US,Paradip,Panamax,34.77,USD,MT,9187.081024318764,583.21,93593.88,37.59,33.24,41.92,32.41,45.88,40.81,7.5500971296182335,41.45357142857142,5.923905425857468,39.268,7.848700924796324,-0.07501995211492418,-0.17056297709923662,0.07281703178031496,-0.07501995211492418,0.10487052219636975,0.10524167019355919
2022-10-01,Australia,Paradip,Panamax,37.47,USD,MT,5947.128223548829,781.29,138263.2,33.9,34.4,36.22,39.85,45.41,38.611428571428576,6.880231169981398,41.33714285714286,6.063652654669587,39.24,7.866888707172398,0.1053097345132743,0.03451131971286592,-0.05972396486825604,0.1053097345132743,0.10535050115497105,0.1027473527050615
2022-10-01,Indonesia,Paradip,Panamax,36.5,USD,MT,5178.77142734291,460.08,126870.4,37.0,39.16,38.18,38.45,47.67,37.431428571428576,6.227250406001846,40.737142857142864,6.046273395904271,38.919000000000004,7.750560535902663,-0.013513513513513487,-0.04400209533787325,-0.05071521456436934,-0.013513513513513487,0.10529875913653683,0.10060733214696359
2022-10-01,Russia,Paradip,Capesize,26.44,USD,MT,8527.204510825759,793.78,131142.08,23.75,25.34,26.22,27.65,33.43,36.58571428571429,7.687728006684704,39.355000000000004,7.5011893928689455,38.90266666666667,7.783009759697232,0.11326315789473695,0.008390541571319687,-0.04376130198914996,0.11326315789473695,0.10521013514066413,0.09731048591720234
2022-10-01,US,Paradip,Capesize,24.08,USD,MT,8252.852924019717,795.81,123767.92,28.35,23.81,29.36,25.29,32.98,34.04857142857143,6.9120943005032744,38.097857142857144,7.780509355059771,39.175666666666665,7.226668371187968,-0.15061728395061735,-0.17983651226158037,-0.04784499802293396,-0.15061728395061735,0.1278772686609362,0.14167100401316604
2022-10-01,US,Paradip,Panamax,34.35,USD,MT,8671.646913235249,619.59,117674.25,34.77,41.01,37.39,34.22,41.55,34.36714285714286,6.882302701581262,37.96714285714285,7.822866313739108,39.02166666666667,7.27103326306831,-0.012079378774805916,-0.08130516180796998,0.003798947983635337,-0.012079378774805916,0.12539501488870106,0.138654829478437
2022-10-02,Indonesia,Paradip,Capesize,24.86,USD,MT,6519.462411648687,777.28,101906.1,27.23,28.25,32.31,24.86,39.85,31.79857142857143,5.344543724121788,36.80642857142857,8.141050402027243,38.343666666666664,7.3937268300082435,-0.08703635695923617,-0.2305787681832251,0.0,-0.08703635695923617,0.13447795793855674,0.15017371984137168
2022-10-02,Mozambique,Paradip,Panamax,37.42,USD,MT,4969.556308106701,597.66,60983.62,34.0,34.74,32.68,41.88,46.03,31.285714285714285,4.84508980702083,36.04785714285715,7.846435916605871,38.765,6.722185476927056,0.10058823529411764,0.1450428396572827,-0.106494746895893,0.10058823529411764,0.12794197875792052,0.14852411512412064
2022-10-02,Russia,Paradip,Capesize,24.93,USD,MT,9877.75666052792,713.05,104528.84,26.44,24.24,25.8,25.25,29.06,30.220000000000002,4.992420922425157,34.41571428571429,7.232551113154404,38.11566666666667,6.944380354340427,-0.05711043872919819,-0.03372093023255818,-0.012673267326732685,-0.05711043872919819,0.12882411369182428,0.14515894699725845
2022-10-02,US,Paradip,Capesize,28.66,USD,MT,3107.1387300284578,453.73,111716.61,24.08,20.16,24.78,27.69,37.42,28.374285714285715,4.423990872289051,32.902857142857144,7.001172900165859,37.72966666666667,7.39293207818426,0.1901993355481728,0.15657788539144457,0.03503069700252803,0.1901993355481728,0.13277980863697533,0.1478755068320412
2022-10-02,US,Paradip,Supramax,44.17,USD,MT,8494.12259892354,447.7,74023.02,43.43,45.95,48.49,47.24,54.04,31.185714285714287,6.675724323105106,33.885714285714286,7.463030642682742,37.92166666666667,7.465766045335222,0.017038913193645033,-0.08909053413074863,-0.06498729889923793,0.017038913193645033,0.1330446102279146,0.14390688762559936
2022-10-03,Australia,Paradip,Supramax,47.09,USD,MT,9108.664777571235,558.91,84239.29,43.52,47.24,47.21,47.13,49.4,33.35285714285714,7.94365095382423,33.700714285714284,7.162755662544536,38.11066666666667,7.535334664482347,0.08203125,-0.002541834357127626,-0.0008487163165711298,0.08203125,0.13097793099433083,0.1392614067517785
2022-10-03,Mozambique,Paradip,Capesize,22.42,USD,MT,9178.884095039097,444.15,147028.4,24.13,26.37,27.58,28.04,35.1,31.832857142857144,8.616742838384996,33.1,7.606501267892911,37.60966666666666,7.951327576567779,-0.07086614173228334,-0.1870920957215373,-0.2004279600570612,-0.07086614173228334,0.13391666894243,0.1405758617936912
2022-10-03,Mozambique,Paradip,Capesize,24.83,USD,MT,4041.163520354262,494.51,92450.97,22.42,28.16,22.54,34.16,31.56,31.145714285714284,9.215927982109585,31.47214285714286,7.245564349810653,36.82866666666666,8.258764929511054,0.10749330954504899,0.10159716060337165,-0.2731264637002342,0.10749330954504899,0.13401720071052303,0.1373695214453433
2022-10-03,Russia,Paradip,Supramax,46.13,USD,MT,5618.214328660409,444.46,75173.41,45.54,45.85,49.63,46.75,53.49,32.794285714285714,10.720882826121672,32.04,8.030895150795548,37.23866666666666,8.378903200931306,0.012955643390426097,-0.07052186177715092,-0.013262032085561426,0.012955643390426097,0.13157714611514537,0.13286983948021786
2022-10-03,US,Paradip,Supramax,45.68,USD,MT,8008.897319524338,472.01,112617.19,44.17,45.26,46.52,47.16,48.58,35.32714285714285,11.058528706064813,32.77357142857143,8.658397975058682,37.344,8.447529979740992,0.03418609916232729,-0.018056749785038795,-0.031382527565733565,0.03418609916232729,0.12467440783024021,0.12856159573769882
2022-10-04,Australia,Paradip,Capesize,25.14,USD,MT,5836.001455317059,450.83,96189.97,26.32,17.67,26.52,33.0,39.12,35.64714285714286,10.705605563264177,32.010714285714286,8.72758973184848,36.64666666666666,8.465898462751097,-0.04483282674772038,-0.05203619909502255,-0.23818181818181816,-0.04483282674772038,0.12481403526764304,0.12463773482374385
2022-10-04,Australia,Paradip,Capesize,24.3,USD,MT,8704.339834898366,439.19,84010.25,25.14,25.36,26.16,25.31,36.09,33.034285714285716,10.721458012078582,32.11,8.633788721778073,36.300333333333334,8.721811138761954,-0.03341288782816232,-0.07110091743119262,-0.03990517581983399,-0.03341288782816232,0.12382508710951706,0.1212150497751927
2022-10-04,Russia,Paradip,Supramax,49.66,USD,MT,9608.581262730248,488.09,145169.57,46.13,45.21,46.23,48.01,53.09,33.40714285714286,11.182369627059938,33.38,9.318683465943916,36.324666666666666,8.749049892587808,0.07652287014957704,0.07419424616050185,0.03436784003332627,0.07652287014957704,0.12378374873127203,0.11726805612337848
2022-10-04,US,Paradip,Capesize,26.22,USD,MT,6359.836311977756,796.34,59178.74,28.66,28.35,26.81,26.89,34.24,34.05428571428571,10.675601243244529,32.94357142857143,9.391370512863656,35.843333333333334,8.76065236640855,-0.08513607815771118,-0.022006713912719134,-0.024916325771662362,-0.08513607815771118,0.12764348940952308,0.1226600812684516
2022-10-04,US,Paradip,Panamax,34.65,USD,MT,9241.559300209265,421.17,96972.53,34.35,37.59,31.82,41.08,44.15,35.75857142857143,9.38269227278166,33.45214285714285,9.249881644624187,35.45666666666667,8.552720613059902,0.008733624454148492,0.08893777498428657,-0.15652385589094453,0.008733624454148492,0.1244751435195169,0.11883528029006031
2022-10-05,Australia,Paradip,Capesize,23.12,USD,MT,5543.206421303679,577.4,144863.49,24.3,26.32,28.99,30.05,35.21,32.72428571428571,9.123082185940817,32.75928571428572,9.563652717277959,35.04666666666667,8.787614455362402,-0.04855967078189294,-0.20248361503966883,-0.23061564059900164,-0.04855967078189294,0.12427308569471705,0.11553643427511494
2022-10-05,Mozambique,Paradip,Capesize,25.16,USD,MT,5401.85661848649,439.0,124972.37,24.83,24.13,30.82,35.37,38.14,29.961428571428574,7.929538508159401,32.644285714285715,9.654731573598331,34.425,8.830019233001405,0.01329037454691906,-0.18364698247890976,-0.2886627085100367,0.01329037454691906,0.1245152416847591,0.11434224335311458
2022-10-05,Russia,Paradip,Supramax,49.3,USD,MT,9871.885763038634,450.46,110971.24,49.66,45.54,48.92,45.99,50.05,33.29571428571428,10.600447879127437,34.471428571428575,10.307686345741859,34.592999999999996,9.075219062616895,-0.007249295207410356,0.0077677841373671175,0.07197216786257865,-0.007249295207410356,0.12500338467011557,0.11159422585786687
2022-10-05,US,Paradip,Panamax,37.8,USD,MT,5274.485293302748,484.98,61545.14,34.65,34.77,38.15,33.5,40.15,34.65428571428571,9.971754872543624,33.84428571428571,9.982672460345707,34.105,8.640892255173627,0.09090909090909083,-0.00917431192660556,0.12835820895522376,0.09090909090909083,0.12381961775950935,0.10797554987644245
2022-10-05,US,Paradip,Panamax,30.41,USD,MT,7536.902174179037,522.19,81201.4,37.8,34.35,33.24,39.2,40.15,33.464285714285715,8.802520201894685,33.43571428571429,9.668306441696211,33.85633333333333,8.413145495380375,-0.1955026455026454,-0.08513838748495794,-0.22423469387755113,-0.1955026455026454,0.12457264892529109,0.10593119847054425
2022-10-06,Russia,Paradip,Capesize,26.38,USD,MT,3241.333173993145,727.87,116835.78,24.93,23.75,23.26,25.19,30.02,32.93142857142857,9.243659860631487,33.49285714285715,9.611271770943743,33.69833333333334,8.538058037837036,0.05816285599679105,0.1341358555460015,0.04724096863834837,0.05816285599679105,0.12165885240654288,0.10446546941335551
2022-10-06,Russia,Paradip,Supramax,45.28,USD,MT,9153.634678270872,587.69,143246.16,49.3,46.13,49.07,46.05,47.38,35.067142857142855,11.155419780366527,35.41285714285714,9.909370412797053,33.80466666666667,8.715974131299014,-0.08154158215010132,-0.07723660077440386,-0.01672095548317043,-0.08154158215010132,0.1207807129342197,0.10125553048483893
2022-10-06,US,Paradip,Panamax,38.12,USD,MT,6496.885801656037,530.24,138990.62,30.41,34.65,41.01,38.28,44.88,35.94,10.384963488942512,34.332142857142856,9.538026871077786,33.73366666666667,8.735285354805955,0.25353502137454775,-0.07047061692270185,-0.004179728317659448,0.25353502137454775,0.12385491466903986,0.1114630601111625
2022-10-06,US,Paradip,Supramax,45.53,USD,MT,5831.182264636051,699.67,128312.18,45.68,43.43,46.58,49.61,54.67,38.91857142857142,9.629962666198846,34.440000000000005,9.66551761517334,33.74933333333333,8.756972368203154,-0.0032837127845883884,-0.02254186346071274,-0.08224148357186045,-0.0032837127845883884,0.1237518160263615,0.10807523527016374
2022-10-06,US,Paradip,Supramax,44.21,USD,MT,5994.844295972445,715.62,115227.36,45.53,44.17,39.39,48.82,45.49,38.32857142857143,8.965796913031037,35.81214285714286,9.786897975253332,34.013999999999996,8.99383758374371,-0.028991873490006648,0.12236608276212246,-0.09442851290454735,-0.028991873490006648,0.12233112956905035,0.10455504885294001
2022-10-07,Australia,Paradip,Supramax,44.9,USD,MT,8152.43455297445,590.78,140924.49,47.09,43.48,41.58,46.95,47.03,40.105714285714285,9.340201384593625,37.379999999999995,9.703547329158912,34.45366666666667,9.305085551806553,-0.04650668931832669,0.07984607984607983,-0.04366347177848784,-0.04650668931832669,0.12146105013121906,0.10293484231751826
2022-10-07,Mozambique,Paradip,Supramax,46.0,USD,MT,4137.825801253582,587.54,99589.85,43.0,49.29,45.92,50.48,56.81,40.848571428571425,9.333040641669275,37.15642857142858,9.520774537935136,34.65366666666667,9.425405683515848,0.06976744186046502,0.0017421602787455193,-0.08874801901743257,0.06976744186046502,0.12261997357530255,0.10142728259965997
2022-10-07,Russia,Paradip,Panamax,31.38,USD,MT,5248.853781537585,497.6,99593.2,33.29,37.67,33.82,38.13,53.64,42.042857142857144,7.261551060863423,37.48714285714285,9.28031699439625,34.97166666666667,9.20315878430866,-0.05737458696305198,-0.07214665878178594,-0.17702596380802527,-0.05737458696305198,0.12235025463179001,0.09820334153220876
2022-10-07,US,Paradip,Capesize,25.55,USD,MT,3065.6741306839403,412.82,84795.19,26.22,24.08,21.81,23.41,33.52,38.74571428571429,8.543802543643231,36.90642857142858,9.734954155905335,34.900666666666666,9.264019732772466,-0.025553012967200583,0.1714809720311785,0.0914139256727895,-0.025553012967200583,0.10036881637212478,0.0976894475103721
2022-10-07,US,Paradip,Panamax,37.97,USD,MT,5339.937669630306,408.86,120871.12,38.12,37.8,37.59,32.28,39.96,39.847142857142856,7.750212285879219,37.89357142857143,9.033738988363929,35.01233333333333,9.28256195437358,-0.003934942287513121,0.01010907156158547,0.17627013630731092,-0.003934942287513121,0.10859658593742193,0.11370750864175994
2022-10-08,Australia,Paradip,Panamax,32.1,USD,MT,9640.201545296066,416.32,73967.48,37.47,36.6,39.76,37.22,42.15,38.674285714285716,7.330236142496675,38.79642857142857,8.222951563616263,35.35366666666666,9.174163302386372,-0.14331465172137703,-0.192655935613682,-0.13756045137023099,-0.14331465172137703,0.09878674425998708,0.11218514888588671
2022-10-08,Indonesia,Paradip,Panamax,33.95,USD,MT,5464.967153857588,512.05,125090.71,36.5,35.53,34.78,32.66,34.04,37.38428571428572,6.689197403632548,37.85642857142857,7.615298981092272,35.437,9.172797546418892,-0.06986301369863002,-0.023864289821736606,0.03949785670545025,-0.06986301369863002,0.09563833427466045,0.10887664967153782
2022-10-08,Russia,Paradip,Capesize,32.86,USD,MT,4159.018281922727,410.79,128377.24,26.38,26.44,24.62,27.31,30.25,34.425714285714285,6.246246491941979,37.26571428571429,8.182759280984973,35.434999999999995,9.174833175219357,0.2456406368460955,0.33468724614134837,0.2032222629073599,0.2456406368460955,0.09406100625948709,0.1057346700183547
2022-10-08,US,Paradip,Capesize,23.53,USD,MT,5407.49437732861,445.77,123220.18,25.55,28.66,23.81,23.13,31.74,31.93285714285714,5.713334444629732,36.39071428571428,8.75610509151314,35.484,9.115834121139995,-0.07906066536203515,-0.011759764804703754,0.01729355814958944,-0.07906066536203515,0.08954070205158983,0.10297094983251845
2022-10-08,US,Paradip,Panamax,30.09,USD,MT,5979.13085077566,674.57,131929.33,37.97,30.41,34.77,41.92,40.58,32.60142857142857,6.155343013922922,37.32214285714286,8.11315283358419,35.302,9.005557824151715,-0.2075322623123519,-0.13459879206212255,-0.2822041984732825,-0.2075322623123519,0.08907545053488924,0.09976515837285821
2022-10-09,Indonesia,Paradip,Capesize,25.07,USD,MT,8138.573272664325,533.4,143960.09,24.86,21.36,22.87,28.35,40.71,32.40714285714286,6.406667657697921,35.57642857142857,7.965661503403775,34.67999999999999,9.062608667600694,0.008447304907482023,0.0961958898119808,-0.11569664902998245,0.008447304907482023,0.09086319649782147,0.09999487606905927
2022-10-09,Indonesia,Paradip,Capesize,23.62,USD,MT,4163.316162291665,537.39,95006.83,25.07,27.23,25.08,22.65,36.28,30.542857142857144,6.365798494783856,35.195,8.350629409718595,34.71133333333333,9.026427763014658,-0.05783805345033899,-0.05821371610845283,0.042825607064017834,-0.05783805345033899,0.08623821642707848,0.09671784576335328
2022-10-09,Mozambique,Paradip,Capesize,23.08,USD,MT,5905.935344675367,685.36,66934.19,25.16,22.42,23.89,28.21,30.42,28.784285714285716,5.809219273829347,33.729285714285716,8.1675657462781,34.80266666666667,8.910892959369201,-0.08267090620031803,-0.033905399748848986,-0.18185040765685934,-0.08267090620031803,0.08475324515931026,0.09354766630468246
2022-10-09,Russia,Paradip,Capesize,25.67,USD,MT,8802.420301853621,744.18,97966.45,32.86,24.93,25.34,26.01,27.94,28.264285714285712,5.12621646422554,32.824285714285715,7.427864082975647,34.38,8.681809361711748,-0.2188070602556299,0.013022888713496439,-0.013071895424836555,-0.2188070602556299,0.09448631135890534,0.1077957614100201
2022-10-09,US,Paradip,Panamax,30.9,USD,MT,3781.984738188945,615.99,57208.36,30.09,38.12,34.35,37.39,40.35,28.794285714285714,5.090595437153074,31.609999999999996,6.205295505266991,33.910666666666664,8.513260218049968,0.02691924227318032,-0.10043668122270755,-0.17357582241240976,0.02691924227318032,0.10354386480809559,0.11951201813481424
2022-10-10,Australia,Paradip,Capesize,20.4,USD,MT,5645.511014689523,643.27,120744.15,23.12,25.14,24.46,30.6,33.88,28.447142857142858,5.420847763606007,30.189999999999998,5.647956744222582,33.804,8.630881442979096,-0.11764705882352955,-0.1659852820932135,-0.33333333333333337,-0.11764705882352955,0.10413888227613739,0.11655249613455401
2022-10-10,Mozambique,Paradip,Panamax,30.75,USD,MT,4745.43469604776,714.06,143753.5,37.42,29.67,38.02,37.6,43.34,28.368571428571425,5.261458696887147,30.484999999999996,5.923466695466579,34.21333333333334,8.495952924302037,-0.17824692677712461,-0.19121514992109423,-0.18218085106382986,-0.17824692677712461,0.10469171019222843,0.11511328329508404
2022-10-10,Mozambique,Paradip,Supramax,40.85,USD,MT,8135.689587612293,423.77,117093.24,46.0,46.11,45.4,44.77,52.89,31.388571428571428,8.17324992189253,31.89785714285714,7.074959286179208,34.208999999999996,8.48969612794415,-0.1119565217391304,-0.10022026431718056,-0.08755863301317846,-0.1119565217391304,0.10509557822280574,0.11222704350519686
2022-10-10,US,Paradip,Capesize,27.31,USD,MT,8275.42537697791,640.98,71858.45,23.53,26.22,20.16,23.02,34.03,31.168571428571425,8.389537986030554,30.85571428571429,7.1619547334781295,34.038,8.655366443765645,0.16064598385040374,0.3546626984126984,0.18635968722849694,0.16064598385040374,0.101557539671095,0.11116790961356679
2022-10-10,US,Paradip,Supramax,49.84,USD,MT,4714.266624500475,677.41,51890.55,44.21,45.68,45.95,47.26,47.76,33.89,9.169140272312093,31.337142857142855,7.835619290797888,34.36666666666667,8.852580505660352,0.12734675412802532,0.08465723612622411,0.05459162082099045,0.12734675412802532,0.10174091569927439,0.1079805745914803
2022-10-11,Indonesia,Paradip,Capesize,26.15,USD,MT,3670.091668949588,429.76,109453.52,23.62,24.86,29.17,27.46,36.41,32.57,9.972077683879894,30.41714285714286,7.938269941890595,34.344,8.88007246009592,0.10711261642675685,-0.10353102502571143,-0.04770575382374376,0.10711261642675685,0.10220644427454685,0.10573568011218698
2022-10-11,Indonesia,Paradip,Panamax,38.29,USD,MT,3766.16197753129,749.88,54556.52,33.95,37.0,33.17,31.52,41.68,33.121428571428574,9.91866494472499,30.95785714285714,7.8998492474136714,34.648,8.697366783430462,0.12783505154639174,0.15435634609586968,0.21478426395939088,0.12783505154639174,0.1015195678375836,0.10391831525414312
2022-10-11,Mozambique,Paradip,Panamax,39.29,USD,MT,7079.958668593046,515.08,108350.42,30.75,34.0,33.09,41.35,48.08,34.21142857142858,9.014413326392894,31.329285714285714,7.746790366920052,34.01766666666666,8.245366800704698,0.27772357723577223,0.18736778482925343,-0.0498186215235793,0.27772357723577223,0.10584382999637865,0.10985532139372152
2022-10-11,Russia,Paradip,Capesize,23.58,USD,MT,6510.486850209679,556.51,64977.58,25.67,26.38,24.24,24.62,29.57,32.53285714285715,9.402975972683288,30.450714285714287,7.63235971604843,33.718333333333334,8.38346446505166,-0.08141799766264135,-0.027227722772277252,-0.0422420796100732,-0.08141799766264135,0.11281739253055481,0.11812473200737901
2022-10-11,US,Paradip,Supramax,44.18,USD,MT,4589.626190068894,754.13,124744.12,49.84,45.53,45.26,41.68,53.99,33.081428571428575,10.380771372384444,32.235,9.018804073882055,34.11966666666667,8.860232535024968,-0.1135634028892456,-0.023862129916040642,0.059980806142034604,-0.1135634028892456,0.11414800427405139,0.12047111258076484
2022-10-12,Australia,Paradip,Capesize,29.51,USD,MT,8731.307870336706,773.01,110688.75,20.4,24.3,17.67,24.69,28.76,32.63428571428572,10.914453501577501,31.90142857142857,9.38319681225844,33.968666666666664,9.058627335054943,0.4465686274509806,0.6700622524052064,0.19522073714054278,0.4465686274509806,0.11552815037575243,0.1192716343678727
2022-10-12,Australia,Paradip,Capesize,25.5,USD,MT,9169.810036100458,646.14,124461.59,29.51,23.12,25.36,24.04,29.65,30.534285714285716,9.657861835732444,32.21214285714286,9.213274018060178,33.309000000000005,8.613298198835986,-0.13588614029142665,0.005520504731861164,0.06073211314475868,-0.13588614029142665,0.1427407161419977,0.16441623981853568
